,zipcode
15842,98072
15843,98133
15844,98005
15845,98006
15846,98042
15847,98070
15848,98074
15849,98003
15850,98008
15851,98133
15852,98155
15853,98155
15854,98072
15855,98052
15856,98006
15857,98022
15858,98136
15859,98040
15860,98034
15861,98136
15862,98023
15863,98033
15864,98029
15865,98007
15866,98092
15867,98199
15868,98125
15869,98052
15870,98006
15871,98008
15872,98065
15873,98199
15874,98107
15875,98030
15876,98031
15877,98003
15878,98053
15879,98052
15880,98058
15881,98038
15882,98002
15883,98058
15884,98028
15885,98010
15886,98106
15887,98146
15888,98118
15889,98042
15890,98008
15891,98045
15892,98011
15893,98033
15894,98117
15895,98126
15896,98112
15897,98034
15898,98116
15899,98118
15900,98029
15901,98006
15902,98117
15903,98008
15904,98034
15905,98030
15906,98126
15907,98014
15908,98028
15909,98198
15910,98005
15911,98178
15912,98117
15913,98133
15914,98006
15915,98074
15916,98075
15917,98001
15918,98106
15919,98136
15920,98075
15921,98115
15922,98045
15923,98112
15924,98136
15925,98059
15926,98146
15927,98033
15928,98072
15929,98108
15930,98008
15931,98117
15932,98146
15933,98115
15934,98115
15935,98146
15936,98109
15937,98030
15938,98029
15939,98117
15940,98115
15941,98146
15942,98166
15943,98125
15944,98042
15945,98122
15946,98125
15947,98116
15948,98199
15949,98059
15950,98045
15951,98133
15952,98001
15953,98042
15954,98118
15955,98040
15956,98146
15957,98155
15958,98103
15959,98030
15960,98014
15961,98003
15962,98003
15963,98118
15964,98144
15965,98053
15966,98008
15967,98177
15968,98107
15969,98103
15970,98126
15971,98031
15972,98045
15973,98092
15974,98133
15975,98023
15976,98058
15977,98042
15978,98053
15979,98038
15980,98056
15981,98133
15982,98038
15983,98059
15984,98075
15985,98034
15986,98103
15987,98059
15988,98058
15989,98022
15990,98166
15991,98107
15992,98022
15993,98011
15994,98103
15995,98059
15996,98144
15997,98102
15998,98092
15999,98027
16000,98107
16001,98059
16002,98155
16003,98053
16004,98116
16005,98034
16006,98106
16007,98133
16008,98107
16009,98117
16010,98188
16011,98030
16012,98014
16013,98058
16014,98031
16015,98075
16016,98065
16017,98115
16018,98118
16019,98055
16020,98022
16021,98006
16022,98034
16023,98125
16024,98155
16025,98059
16026,98075
16027,98055
16028,98059
16029,98022
16030,98092
16031,98059
16032,98002
16033,98059
16034,98056
16035,98144
16036,98198
16037,98059
16038,98038
16039,98133
16040,98102
16041,98125
16042,98112
16043,98126
16044,98027
16045,98117
16046,98133
16047,98053
16048,98102
16049,98112
16050,98007
16051,98008
16052,98040
16053,98031
16054,98038
16055,98058
16056,98058
16057,98040
16058,98001
16059,98032
16060,98074
16061,98006
16062,98038
16063,98155
16064,98092
16065,98122
16066,98056
16067,98029
16068,98028
16069,98034
16070,98040
16071,98155
16072,98117
16073,98133
16074,98122
16075,98119
16076,98168
16077,98112
16078,98058
16079,98033
16080,98103
16081,98136
16082,98146
16083,98115
16084,98031
16085,98023
16086,98106
16087,98126
16088,98074
16089,98034
16090,98003
16091,98028
16092,98056
16093,98006
16094,98112
16095,98023
16096,98115
16097,98058
16098,98004
16099,98155
16100,98102
16101,98178
16102,98053
16103,98144
16104,98115
16105,98028
16106,98058
16107,98178
16108,98108
16109,98092
16110,98177
16111,98126
16112,98011
16113,98198
16114,98040
16115,98056
16116,98033
16117,98092
16118,98125
16119,98056
16120,98125
16121,98019
16122,98030
16123,98074
16124,98003
16125,98038
16126,98146
16127,98005
16128,98146
16129,98029
16130,98133
16131,98038
16132,98030
16133,98136
16134,98030
16135,98001
16136,98053
16137,98006
16138,98070
16139,98034
16140,98155
16141,98038
16142,98004
16143,98056
16144,98008
16145,98074
16146,98117
16147,98023
16148,98053
16149,98029
16150,98006
16151,98034
16152,98117
16153,98045
16154,98006
16155,98178
16156,98133
16157,98103
16158,98038
16159,98178
16160,98059
16161,98106
16162,98059
16163,98109
16164,98033
16165,98056
16166,98006
16167,98188
16168,98188
16169,98155
16170,98155
16171,98103
16172,98112
16173,98033
16174,98126
16175,98034
16176,98065
16177,98115
16178,98065
16179,98115
16180,98052
16181,98056
16182,98008
16183,98042
16184,98133
16185,98001
16186,98004
16187,98112
16188,98178
16189,98126
16190,98065
16191,98022
16192,98019
16193,98052
16194,98118
16195,98008
16196,98055
16197,98052
16198,98042
16199,98052
16200,98028
16201,98074
16202,98102
16203,98107
16204,98115
16205,98022
16206,98117
16207,98003
16208,98023
16209,98027
16210,98008
16211,98059
16212,98065
16213,98125
16214,98107
16215,98070
16216,98074
16217,98115
16218,98072
16219,98023
16220,98133
16221,98074
16222,98092
16223,98074
16224,98056
16225,98031
16226,98103
16227,98038
16228,98040
16229,98166
16230,98031
16231,98003
16232,98103
16233,98052
16234,98058
16235,98065
16236,98045
16237,98002
16238,98040
16239,98077
16240,98115
16241,98033
16242,98056
16243,98045
16244,98103
16245,98003
16246,98052
16247,98007
16248,98117
16249,98033
16250,98038
16251,98033
16252,98070
16253,98003
16254,98042
16255,98038
16256,98056
16257,98198
16258,98119
16259,98023
16260,98106
16261,98146
16262,98125
16263,98023
16264,98119
16265,98059
16266,98106
16267,98107
16268,98070
16269,98065
16270,98117
16271,98199
16272,98030
16273,98117
16274,98023
16275,98034
16276,98105
16277,98007
16278,98198
16279,98155
16280,98199
16281,98166
16282,98028
16283,98188
16284,98045
16285,98115
16286,98199
16287,98106
16288,98056
16289,98065
16290,98007
16291,98001
16292,98052
16293,98074
16294,98074
16295,98059
16296,98072
16297,98027
16298,98125
16299,98019
16300,98058
16301,98119
16302,98074
16303,98027
16304,98039
16305,98070
16306,98133
16307,98023
16308,98058
16309,98125
16310,98029
16311,98074
16312,98106
16313,98059
16314,98056
16315,98092
16316,98144
16317,98075
16318,98007
16319,98038
16320,98115
16321,98001
16322,98056
16323,98115
16324,98059
16325,98002
16326,98059
16327,98065
16328,98119
16329,98056
16330,98045
16331,98146
16332,98133
16333,98103
16334,98126
16335,98115
16336,98023
16337,98107
16338,98188
16339,98019
16340,98107
16341,98034
16342,98065
16343,98125
16344,98030
16345,98005
16346,98074
16347,98022
16348,98065
16349,98125
16350,98146
16351,98004
16352,98056
16353,98177
16354,98042
16355,98056
16356,98029
16357,98052
16358,98117
16359,98019
16360,98032
16361,98055
16362,98024
16363,98122
16364,98027
16365,98116
16366,98144
16367,98005
16368,98058
16369,98092
16370,98133
16371,98199
16372,98024
16373,98039
16374,98118
16375,98116
16376,98052
16377,98133
16378,98065
16379,98133
16380,98058
16381,98102
16382,98034
16383,98115
16384,98042
16385,98022
16386,98004
16387,98115
16388,98011
16389,98030
16390,98115
16391,98126
16392,98028
16393,98019
16394,98199
16395,98027
16396,98112
16397,98027
16398,98092
16399,98103
16400,98155
16401,98133
16402,98103
16403,98072
16404,98112
16405,98188
16406,98118
16407,98133
16408,98133
16409,98042
16410,98032
16411,98188
16412,98136
16413,98125
16414,98136
16415,98029
16416,98144
16417,98077
16418,98028
16419,98155
16420,98034
16421,98178
16422,98032
16423,98001
16424,98198
16425,98023
16426,98105
16427,98052
16428,98109
16429,98034
16430,98075
16431,98075
16432,98001
16433,98052
16434,98058
16435,98117
16436,98058
16437,98155
16438,98074
16439,98040
16440,98001
16441,98052
16442,98198
16443,98166
16444,98077
16445,98029
16446,98105
16447,98004
16448,98058
16449,98105
16450,98125
16451,98108
16452,98031
16453,98133
16454,98058
16455,98001
16456,98168
16457,98007
16458,98003
16459,98045
16460,98133
16461,98072
16462,98038
16463,98034
16464,98092
16465,98136
16466,98115
16467,98118
16468,98023
16469,98074
16470,98136
16471,98001
16472,98166
16473,98108
16474,98042
16475,98103
16476,98112
16477,98126
16478,98052
16479,98024
16480,98155
16481,98103
16482,98108
16483,98199
16484,98122
16485,98030
16486,98115
16487,98168
16488,98118
16489,98004
16490,98027
16491,98178
16492,98126
16493,98107
16494,98052
16495,98077
16496,98103
16497,98199
16498,98002
16499,98146
16500,98144
16501,98028
16502,98038
16503,98117
16504,98001
16505,98108
16506,98023
16507,98075
16508,98052
16509,98023
16510,98112
16511,98038
16512,98166
16513,98052
16514,98003
16515,98146
16516,98006
16517,98155
16518,98053
16519,98125
16520,98146
16521,98072
16522,98115
16523,98146
16524,98074
16525,98005
16526,98053
16527,98126
16528,98006
16529,98108
16530,98133
16531,98023
16532,98166
16533,98030
16534,98053
16535,98059
16536,98038
16537,98119
16538,98103
16539,98014
16540,98053
16541,98022
16542,98075
16543,98126
16544,98003
16545,98115
16546,98133
16547,98125
16548,98198
16549,98027
16550,98115
16551,98038
16552,98001
16553,98011
16554,98092
16555,98014
16556,98028
16557,98107
16558,98031
16559,98112
16560,98126
16561,98077
16562,98108
16563,98133
16564,98178
16565,98074
16566,98005
16567,98166
16568,98056
16569,98103
16570,98045
16571,98136
16572,98056
16573,98031
16574,98030
16575,98115
16576,98028
16577,98033
16578,98001
16579,98075
16580,98198
16581,98106
16582,98038
16583,98030
16584,98126
16585,98040
16586,98053
16587,98008
16588,98126
16589,98103
16590,98126
16591,98022
16592,98155
16593,98118
16594,98107
16595,98155
16596,98053
16597,98116
16598,98031
16599,98133
16600,98001
16601,98042
16602,98166
16603,98117
16604,98166
16605,98055
16606,98168
16607,98042
16608,98001
16609,98056
16610,98053
16611,98112
16612,98133
16613,98028
16614,98092
16615,98008
16616,98006
16617,98033
16618,98038
16619,98075
16620,98117
16621,98023
16622,98178
16623,98038
16624,98006
16625,98031
16626,98058
16627,98144
16628,98022
16629,98014
16630,98117
16631,98023
16632,98075
16633,98059
16634,98109
16635,98136
16636,98199
16637,98038
16638,98065
16639,98019
16640,98168
16641,98058
16642,98109
16643,98115
16644,98052
16645,98075
16646,98034
16647,98074
16648,98003
16649,98058
16650,98144
16651,98144
16652,98146
16653,98198
16654,98133
16655,98001
16656,98058
16657,98188
16658,98023
16659,98034
16660,98075
16661,98038
16662,98178
16663,98034
16664,98166
16665,98011
16666,98155
16667,98077
16668,98136
16669,98077
16670,98198
16671,98030
16672,98106
16673,98029
16674,98106
16675,98030
16676,98146
16677,98006
16678,98059
16679,98053
16680,98199
16681,98005
16682,98030
16683,98058
16684,98033
16685,98136
16686,98034
16687,98116
16688,98074
16689,98112
16690,98118
16691,98106
16692,98117
16693,98008
16694,98103
16695,98115
16696,98065
16697,98168
16698,98059
16699,98023
16700,98034
16701,98011
16702,98055
16703,98126
16704,98029
16705,98023
16706,98003
16707,98115
16708,98030
16709,98006
16710,98125
16711,98133
16712,98199
16713,98117
16714,98178
16715,98022
16716,98040
16717,98003
16718,98004
16719,98126
16720,98003
16721,98008
16722,98001
16723,98168
16724,98052
16725,98059
16726,98040
16727,98168
16728,98072
16729,98115
16730,98053
16731,98024
16732,98108
16733,98155
16734,98074
16735,98075
16736,98125
16737,98108
16738,98166
16739,98115
16740,98075
16741,98028
16742,98056
16743,98042
16744,98118
16745,98070
16746,98146
16747,98028
16748,98022
16749,98144
16750,98133
16751,98107
16752,98001
16753,98052
16754,98108
16755,98056
16756,98029
16757,98038
16758,98034
16759,98103
16760,98053
16761,98118
16762,98030
16763,98105
16764,98144
16765,98011
16766,98105
16767,98019
16768,98118
16769,98178
16770,98112
16771,98188
16772,98006
16773,98028
16774,98040
16775,98117
16776,98117
16777,98034
16778,98003
16779,98108
16780,98116
16781,98118
16782,98053
16783,98178
16784,98040
16785,98074
16786,98166
16787,98059
16788,98144
16789,98029
16790,98065
16791,98177
16792,98034
16793,98058
16794,98039
16795,98033
16796,98133
16797,98042
16798,98059
16799,98056
16800,98166
16801,98052
16802,98019
16803,98042
16804,98092
16805,98177
16806,98053
16807,98072
16808,98059
16809,98177
16810,98005
16811,98155
16812,98075
16813,98112
16814,98006
16815,98052
16816,98166
16817,98030
16818,98092
16819,98077
16820,98092
16821,98052
16822,98122
16823,98199
16824,98112
16825,98004
16826,98028
16827,98106
16828,98034
16829,98103
16830,98005
16831,98136
16832,98116
16833,98166
16834,98033
16835,98199
16836,98178
16837,98028
16838,98126
16839,98052
16840,98027
16841,98075
16842,98058
16843,98118
16844,98146
16845,98022
16846,98003
16847,98003
16848,98059
16849,98122
16850,98075
16851,98059
16852,98042
16853,98133
16854,98144
16855,98074
16856,98001
16857,98177
16858,98023
16859,98042
16860,98027
16861,98125
16862,98011
16863,98053
16864,98072
16865,98074
16866,98119
16867,98074
16868,98053
16869,98059
16870,98002
16871,98136
16872,98011
16873,98052
16874,98126
16875,98115
16876,98072
16877,98105
16878,98022
16879,98011
16880,98166
16881,98032
16882,98052
16883,98116
16884,98024
16885,98198
16886,98115
16887,98011
16888,98092
16889,98118
16890,98059
16891,98027
16892,98031
16893,98045
16894,98065
16895,98053
16896,98125
16897,98003
16898,98136
16899,98108
16900,98004
16901,98178
16902,98034
16903,98058
16904,98052
16905,98038
16906,98177
16907,98108
16908,98122
16909,98092
16910,98053
16911,98155
16912,98168
16913,98034
16914,98028
16915,98052
16916,98177
16917,98028
16918,98033
16919,98006
16920,98038
16921,98122
16922,98106
16923,98031
16924,98146
16925,98103
16926,98117
16927,98125
16928,98006
16929,98008
16930,98168
16931,98040
16932,98115
16933,98034
16934,98118
16935,98058
16936,98133
16937,98056
16938,98058
16939,98136
16940,98155
16941,98105
16942,98065
16943,98144
16944,98027
16945,98052
16946,98116
16947,98028
16948,98125
16949,98001
16950,98059
16951,98006
16952,98052
16953,98006
16954,98199
16955,98075
16956,98059
16957,98027
16958,98034
16959,98040
16960,98023
16961,98177
16962,98199
16963,98002
16964,98116
16965,98108
16966,98059
16967,98074
16968,98006
16969,98034
16970,98199
16971,98031
16972,98077
16973,98133
16974,98058
16975,98155
16976,98001
16977,98126
16978,98022
16979,98001
16980,98040
16981,98034
16982,98005
16983,98122
16984,98034
16985,98115
16986,98052
16987,98058
16988,98198
16989,98001
16990,98146
16991,98092
16992,98125
16993,98112
16994,98006
16995,98107
16996,98065
16997,98006
16998,98004
16999,98052
17000,98075
17001,98122
17002,98118
17003,98125
17004,98055
17005,98116
17006,98070
17007,98106
17008,98038
17009,98065
17010,98103
17011,98072
17012,98030
17013,98103
17014,98008
17015,98199
17016,98053
17017,98155
17018,98074
17019,98032
17020,98033
17021,98074
17022,98115
17023,98034
17024,98028
17025,98074
17026,98058
17027,98118
17028,98038
17029,98006
17030,98056
17031,98056
17032,98056
17033,98032
17034,98118
17035,98102
17036,98133
17037,98122
17038,98042
17039,98056
17040,98115
17041,98117
17042,98065
17043,98001
17044,98115
17045,98024
17046,98133
17047,98038
17048,98038
17049,98033
17050,98053
17051,98032
17052,98053
17053,98108
17054,98027
17055,98001
17056,98038
17057,98053
17058,98028
17059,98106
17060,98042
17061,98074
17062,98072
17063,98022
17064,98168
17065,98056
17066,98003
17067,98034
17068,98117
17069,98112
17070,98116
17071,98077
17072,98112
17073,98155
17074,98031
17075,98117
17076,98075
17077,98108
17078,98115
17079,98003
17080,98070
17081,98010
17082,98001
17083,98108
17084,98023
17085,98056
17086,98092
17087,98058
17088,98007
17089,98058
17090,98155
17091,98038
17092,98007
17093,98117
17094,98008
17095,98199
17096,98072
17097,98126
17098,98133
17099,98055
17100,98178
17101,98055
17102,98199
17103,98027
17104,98168
17105,98002
17106,98006
17107,98168
17108,98125
17109,98115
17110,98008
17111,98014
17112,98102
17113,98033
17114,98006
17115,98022
17116,98052
17117,98038
17118,98006
17119,98115
17120,98027
17121,98075
17122,98031
17123,98105
17124,98042
17125,98058
17126,98112
17127,98033
17128,98031
17129,98056
17130,98052
17131,98033
17132,98034
17133,98072
17134,98177
17135,98058
17136,98125
17137,98027
17138,98115
17139,98166
17140,98198
17141,98006
17142,98155
17143,98053
17144,98168
17145,98116
17146,98155
17147,98022
17148,98188
17149,98022
17150,98032
17151,98030
17152,98198
17153,98042
17154,98144
17155,98033
17156,98042
17157,98199
17158,98038
17159,98075
17160,98027
17161,98053
17162,98004
17163,98125
17164,98125
17165,98033
17166,98042
17167,98003
17168,98056
17169,98136
17170,98116
17171,98034
17172,98136
17173,98125
17174,98106
17175,98106
17176,98122
17177,98023
17178,98038
17179,98133
17180,98058
17181,98148
17182,98001
17183,98133
17184,98146
17185,98003
17186,98178
17187,98118
17188,98115
17189,98006
17190,98008
17191,98052
17192,98126
17193,98144
17194,98122
17195,98059
17196,98055
17197,98119
17198,98001
17199,98024
17200,98022
17201,98105
17202,98034
17203,98031
17204,98058
17205,98052
17206,98033
17207,98052
17208,98052
17209,98112
17210,98133
17211,98107
17212,98108
17213,98006
17214,98040
17215,98103
17216,98003
17217,98053
17218,98146
17219,98027
17220,98146
17221,98198
17222,98058
17223,98115
17224,98125
17225,98075
17226,98033
17227,98103
17228,98092
17229,98177
17230,98034
17231,98038
17232,98056
17233,98125
17234,98007
17235,98027
17236,98107
17237,98077
17238,98117
17239,98146
17240,98117
17241,98116
17242,98002
17243,98005
17244,98136
17245,98053
17246,98122
17247,98006
17248,98177
17249,98198
17250,98058
17251,98053
17252,98042
17253,98023
17254,98028
17255,98003
17256,98116
17257,98103
17258,98115
17259,98109
